Altitude_m;Temperature_degC;Humidity_%;Pressure_hPa;PM1_ug/m3;PM2.5_ug/m3;PM10_ug/m3
0;9.86;35;937.77;39;58;81
0;9.84;35;937.74;38;59;81
2;9.79;35;937.47;38;59;81
4;9.68;35;937.34;37;58;78
8;9.56;36;936.84;37;59;78
20;9.39;36;935.47;36;56;77
32;9.22;36;934.15;36;55;77
45;9.00;36;932.72;36;57;81
56;8.81;36;931.45;36;57;81
71;8.53;36;929.72;36;57;82
82;8.34;37;928.50;36;57;82
93;8.18;37;927.26;37;58;81
99;7.98;37;926.64;37;58;81
99;7.75;37;926.68;37;57;79
99;7.53;38;926.68;37;57;78
98;7.20;38;926.71;37;57;82
98;7.09;38;926.73;37;57;82
98;6.91;39;926.75;38;58;82
96;6.79;39;926.91;37;58;82
98;6.64;39;926.79;37;59;80
98;6.64;39;926.78;37;58;79
97;6.61;40;926.84;37;59;79
97;6.55;40;926.84;37;58;78
96;6.55;40;926.93;36;57;77
96;6.54;40;926.96;36;58;79
96;6.51;40;926.98;38;57;77
96;6.48;40;926.95;38;57;77
97;6.41;40;926.89;38;57;80
95;6.38;41;927.05;38;57;80
94;6.40;41;927.18;38;57;80
96;6.42;41;926.97;38;57;80
97;6.27;41;926.90;39;57;80
96;6.13;41;926.99;39;57;80
96;6.01;41;926.93;37;59;82
96;5.99;41;927.01;37;59;82
96;5.94;41;926.96;36;58;81
96;5.92;42;926.98;36;58;81
95;5.91;42;927.05;35;57;81
96;5.90;42;926.96;33;56;79
96;5.85;42;926.99;36;59;80
96;5.79;42;926.99;36;59;76
95;5.73;42;927.07;36;59;76
95;5.62;42;927.07;38;59;80
96;5.52;42;926.96;38;61;81
95;5.46;42;927.04;38;62;81
96;5.37;43;926.98;38;63;83
95;5.34;43;927.11;39;64;83
96;5.29;43;927.01;39;64;83
94;5.36;43;927.18;40;62;82
95;5.42;43;927.07;40;62;82
94;5.39;43;927.17;39;60;79
94;5.45;43;927.17;37;59;78
94;5.51;43;927.20;36;55;77
94;5.45;43;927.17;36;56;77
94;5.39;43;927.18;37;59;79
95;5.43;43;927.09;37;59;79
95;5.45;43;927.04;37;60;80
95;5.46;43;927.10;37;59;79
94;5.48;43;927.13;36;59;79
95;5.49;43;927.08;36;57;79
95;5.49;43;927.04;36;59;79
95;5.49;43;927.06;36;59;79
95;5.49;43;927.12;36;59;83
98;5.48;43;926.76;37;59;81
106;5.41;43;925.82;39;61;84
116;5.36;43;924.68;39;60;83
129;5.34;43;923.29;39;60;78
140;5.30;43;922.09;39;60;78
155;5.21;43;920.34;38;59;74
166;5.16;43;919.12;36;58;74
178;5.09;43;917.79;34;55;71
190;5.04;44;916.49;32;54;70
194;5.02;44;916.01;33;54;73
194;4.99;44;916.11;34;54;73
192;4.98;44;916.25;35;57;73
192;4.98;44;916.30;35;57;73
191;4.98;44;916.39;37;58;75
191;4.96;44;916.36;37;58;75
189;4.97;44;916.65;38;59;77
189;4.98;44;916.58;38;59;77
190;4.87;44;916.48;39;61;82
189;4.80;44;916.58;39;61;82
191;4.72;44;916.42;39;58;79
191;4.67;44;916.39;38;58;77
190;4.64;44;916.46;36;56;76
190;4.59;44;916.46;36;56;75
190;4.54;45;916.56;34;57;75
189;4.45;45;916.61;34;57;75
190;4.34;45;916.49;34;56;79
189;4.28;45;916.58;36;57;83
188;4.19;45;916.68;37;59;83
188;4.12;45;916.73;36;57;83
188;4.03;46;916.69;36;60;84
190;4.01;46;916.50;36;60;82
189;4.05;46;916.59;35;58;77
189;4.05;46;916.57;35;58;77
190;4.10;46;916.55;35;58;80
189;4.12;46;916.61;35;60;80
189;4.12;46;916.57;36;59;79
190;4.19;46;916.55;36;60;83
189;4.22;46;916.56;37;63;85
190;4.21;46;916.51;39;62;85
190;4.24;46;916.51;37;62;85
190;4.27;46;916.52;37;62;85
190;4.29;46;916.54;37;60;82
190;4.32;46;916.53;37;60;82
190;4.33;46;916.53;39;60;78
190;4.35;46;916.49;37;58;79
190;4.36;46;916.55;37;58;79
190;4.38;46;916.54;39;59;80
189;4.42;46;916.57;39;62;85
189;4.45;46;916.59;39;62;85
189;4.46;46;916.60;40;63;86
188;4.51;46;916.68;40;62;86
189;4.52;46;916.67;40;62;87
188;4.53;45;916.69;40;62;87
187;4.54;45;916.80;39;62;83
187;4.56;45;916.83;39;61;81
188;4.56;45;916.76;38;60;86
188;4.54;45;916.74;38;61;88
188;4.56;45;916.74;39;61;92
188;4.56;45;916.73;39;61;92
194;4.54;45;916.04;39;61;90
205;4.51;45;914.85;39;61;90
220;4.54;45;913.24;38;60;87
231;4.56;45;911.93;38;60;88
247;4.53;45;910.26;38;59;83
258;4.52;45;909.03;38;59;83
273;4.47;45;907.35;37;58;77
284;4.45;45;906.14;37;58;77
287;4.39;45;905.76;37;57;72
286;4.40;45;905.90;37;57;72
286;4.41;45;905.92;37;60;77
286;4.39;45;905.97;37;59;77
284;4.36;45;906.10;38;63;83
284;4.27;45;906.18;38;64;84
283;4.23;45;906.21;38;62;83
284;4.19;45;906.13;38;62;83
284;4.19;46;906.15;37;60;81
285;4.19;46;906.08;37;60;81
284;4.17;46;906.12;37;57;78
284;4.16;46;906.13;37;57;77
285;4.18;46;906.06;36;56;78
284;4.17;46;906.11;36;56;78
284;4.12;46;906.17;36;57;80
283;4.09;46;906.20;36;56;78
284;4.05;46;906.14;39;60;84
285;3.99;46;906.05;39;60;85
286;3.91;46;905.96;40;64;87
285;3.86;46;905.99;40;65;88
286;3.84;46;905.96;40;63;85
285;3.84;46;905.99;39;63;84
285;3.85;46;906.02;36;58;78
286;3.76;46;905.95;35;55;78
285;3.72;47;906.09;35;55;77
286;3.67;47;905.92;34;53;76
286;3.63;47;905.94;36;55;78
286;3.69;47;905.94;36;55;75
286;3.71;47;905.96;36;55;75
286;3.70;47;905.92;36;55;75
286;3.67;47;905.97;36;55;77
285;3.62;47;906.00;36;55;77
285;3.56;47;906.06;39;60;82
285;3.49;47;906.02;39;61;82
285;3.40;47;906.02;41;64;83
285;3.34;47;905.98;41;64;84
286;3.27;48;905.94;41;64;86
286;3.25;48;905.92;40;62;85
285;3.20;48;906.07;39;58;82
284;3.21;48;906.11;38;57;82
285;3.22;48;906.08;38;56;77
285;3.26;48;906.05;38;56;76
284;3.29;48;906.09;39;57;77
285;3.33;48;906.07;39;58;79
284;3.35;48;906.12;39;61;85
285;3.35;48;906.06;39;61;86
284;3.20;48;906.13;38;61;87
284;3.11;48;906.13;38;61;85
284;3.01;48;906.12;38;61;80
284;2.89;48;906.18;38;61;80
283;2.79;49;906.25;38;61;81
284;2.75;49;906.19;38;61;81
291;2.59;49;905.43;37;58;80
301;2.54;49;904.27;37;58;80
313;2.42;50;902.96;35;57;81
324;2.32;50;901.73;35;57;81
336;2.21;50;900.43;35;55;80
348;2.11;50;899.27;35;53;79
359;2.00;50;897.93;35;56;79
369;1.91;51;896.88;35;56;79
383;1.77;51;895.34;35;56;77
385;1.74;51;895.10;35;56;77
384;1.65;51;895.24;35;56;76
383;1.58;51;895.30;35;56;76
383;1.56;52;895.28;36;56;78
383;1.55;52;895.35;36;56;78
383;1.52;52;895.31;34;54;74
383;1.55;52;895.29;34;54;74
384;1.57;52;895.24;34;55;78
383;1.50;52;895.31;34;56;78
383;1.49;52;895.34;34;55;77
383;1.45;52;895.31;34;56;74
382;1.38;52;895.40;34;56;80
383;1.39;52;895.35;34;58;82
382;1.39;52;895.42;36;60;86
382;1.47;52;895.44;36;60;86
382;1.56;52;895.46;36;60;86
382;1.62;52;895.41;36;60;86
384;1.72;52;895.27;36;59;82
383;1.76;52;895.34;36;59;82
383;1.81;52;895.36;36;58;81
382;1.86;52;895.48;36;58;81
383;1.90;52;895.34;36;56;78
382;1.94;52;895.42;36;56;78
382;1.98;52;895.46;37;58;80
382;2.01;51;895.45;37;58;80
383;2.05;51;895.37;37;59;80
383;2.07;51;895.31;37;59;80
383;2.09;51;895.33;40;62;84
383;2.14;51;895.31;40;63;84
383;2.20;51;895.38;38;61;80
383;2.24;51;895.34;39;61;83
383;2.28;51;895.32;35;57;79
383;2.31;51;895.36;35;57;79
383;2.33;51;895.34;35;55;80
383;2.27;51;895.37;35;55;80
383;2.17;51;895.30;35;53;76
383;2.10;51;895.36;35;53;76
382;2.12;51;895.42;35;52;71
382;2.15;51;895.40;35;52;71
383;2.18;51;895.37;36;54;74
382;2.20;51;895.42;36;54;75
382;2.23;51;895.43;36;57;79
382;2.26;51;895.49;34;56;80
382;2.25;51;895.43;33;55;77
382;2.24;51;895.48;33;55;77
382;2.23;51;895.44;29;50;71
381;2.23;51;895.51;29;50;68
382;2.23;51;895.44;29;48;68
382;2.23;51;895.41;29;48;66
383;2.23;51;895.38;29;48;70
382;2.21;51;895.50;29;48;70
381;2.29;50;895.51;30;51;73
382;2.33;50;895.43;30;51;73
382;2.26;50;895.41;32;51;71
386;2.23;50;895.02;33;52;74
395;2.26;50;894.10;35;56;76
403;2.26;50;893.22;35;57;78
413;2.27;50;892.10;35;57;80
424;2.27;50;890.92;35;57;79
435;2.29;50;889.65;36;56;79
446;2.29;50;888.47;35;56;79
462;2.30;50;886.79;35;56;80
471;2.28;50;885.77;35;56;79
475;2.29;50;885.36;34;54;77
477;2.31;50;885.22;34;54;75
477;2.27;50;885.22;36;56;75
474;2.24;50;885.54;36;57;79
472;2.26;50;885.68;36;59;78
473;2.29;50;885.62;36;57;75
474;2.26;50;885.48;38;60;82
472;2.25;50;885.69;39;61;82
474;2.27;50;885.54;40;63;86
473;2.26;50;885.58;40;64;86
473;2.21;50;885.56;38;61;80
473;2.14;50;885.60;38;61;80
473;2.15;50;885.61;37;59;75
473;2.15;50;885.64;38;58;73
473;2.14;50;885.61;38;59;73
474;2.09;51;885.54;38;59;75
473;2.11;51;885.57;37;59;83
473;2.10;50;885.59;36;59;83
473;2.08;50;885.64;37;59;86
473;2.07;50;885.63;37;59;86
473;2.05;51;885.58;37;59;88
473;2.04;51;885.54;36;59;86
473;2.00;51;885.64;37;58;85
472;1.99;51;885.67;37;57;83
472;2.01;51;885.67;36;59;82
473;2.04;51;885.62;36;59;81
473;2.05;51;885.63;35;60;88
473;2.07;51;885.65;36;63;90
472;2.06;51;885.68;36;63;90
471;2.10;51;885.78;36;63;90
472;2.15;51;885.75;38;64;93
471;2.18;51;885.86;39;63;91
471;2.22;51;885.79;37;61;87
471;2.23;51;885.85;37;59;85
472;2.15;51;885.76;36;57;80
472;2.11;51;885.75;36;57;80
471;2.16;51;885.81;37;59;80
471;2.21;52;885.82;37;59;80
471;2.25;51;885.81;37;60;83
471;2.31;51;885.81;37;60;81
472;2.35;51;885.72;37;61;81
473;2.26;51;885.59;36;59;79
473;2.15;51;885.63;35;58;74
473;2.04;51;885.64;35;58;74
472;1.91;52;885.69;36;57;73
469;1.88;52;886.07;36;57;73
460;1.94;52;886.97;36;57;71
452;1.95;52;887.85;36;57;71
446;1.95;52;888.56;37;57;73
438;1.97;52;889.37;37;57;75
432;1.96;52;890.07;37;60;81
423;1.95;52;890.95;37;60;82
417;1.96;52;891.66;36;60;86
410;2.01;52;892.37;36;60;86
401;1.98;52;893.34;36;60;86
394;1.98;52;894.11;36;60;86
384;1.98;52;895.22;36;59;82
379;1.98;52;895.81;36;59;82
370;1.98;52;896.80;36;59;81
362;1.97;52;897.59;36;59;81
352;1.92;53;898.72;38;59;84
346;1.95;53;899.31;37;58;83
336;1.96;53;900.46;38;60;88
330;1.98;53;901.15;38;60;88
320;2.02;53;902.16;39;61;90
314;2.04;53;902.86;39;61;90
304;2.05;53;903.90;40;62;90
297;2.07;53;904.49;40;62;90
289;2.11;53;905.51;40;62;90
281;2.13;53;906.45;40;63;90
272;2.17;53;907.44;39;63;88
266;2.21;53;908.16;39;63;88
256;2.25;53;909.23;39;63;84
249;2.27;53;909.94;39;63;84
241;2.30;53;910.92;38;60;81
235;2.33;53;911.57;38;60;80
227;2.38;53;912.45;35;56;73
222;2.40;53;913.00;34;53;72
213;2.44;53;913.96;32;54;75
207;2.47;53;914.63;32;54;75
200;2.51;53;915.38;35;57;80
193;2.55;53;916.18;35;57;80
183;2.59;53;917.24;35;59;81
177;2.62;52;917.93;35;59;81
168;2.66;52;918.95;36;60;82
162;2.69;52;919.62;36;60;82
152;2.72;52;920.73;36;60;80
146;2.75;52;921.34;36;60;80
137;2.81;52;922.45;36;60;78
131;2.85;52;923.09;36;60;78
120;2.90;52;924.29;36;58;77
113;2.95;52;925.07;36;58;77
107;2.97;52;925.74;36;57;79
100;3.02;52;926.48;35;57;79
94;3.05;52;927.24;34;56;79
86;3.10;52;928.08;34;57;82
80;3.13;52;928.74;37;61;89
77;3.18;52;929.14;36;59;87
66;3.22;52;930.35;36;61;87
59;3.27;52;931.21;36;62;90
51;3.33;52;932.02;37;61;80
45;3.39;52;932.67;36;61;81
38;3.44;51;933.49;37;62;86
35;3.49;51;933.83;36;62;85
25;3.53;51;934.92;36;62;84
21;3.59;51;935.43;38;62;86
14;3.67;51;936.20;37;61;87
9;3.74;51;936.74;37;61;87
3;3.82;51;937.43;39;62;88
2;3.86;51;937.56;39;62;87
-2;3.93;52;938.02;39;62;81
-2;3.98;52;937.99;39;62;81
-2;4.03;52;938.00;40;62;84
-2;4.06;52;938.01;40;62;84
-2;4.11;52;937.99;39;59;80
-2;4.14;52;937.93;39;61;83
-2;4.19;52;938.01;37;61;90
-2;4.22;52;938.01;38;62;92
-2;4.26;52;937.98;38;62;93
-2;4.29;52;937.98;38;62;94
-2;4.31;51;937.98;38;62;90
-3;4.31;51;938.06;38;62;88
-3;4.35;51;938.06;38;62;89
-3;4.37;51;938.05;38;62;88
-3;4.39;51;938.06;37;62;88
-3;4.41;51;938.07;37;62;88
-3;4.43;51;938.04;36;59;85
-3;4.42;51;938.04;36;59;85
-3;4.45;51;938.06;37;59;85
-3;4.46;51;938.05;37;59;85
-3;4.49;51;938.07;35;59;82
-3;4.51;51;938.06;36;59;82
-2;4.55;51;938.01;36;58;81
-2;4.57;51;937.96;36;58;81
-2;4.62;51;937.99;37;57;81
-2;4.66;50;937.95;37;59;83
-2;4.70;50;937.95;37;59;82
-2;4.73;50;937.94;37;61;85
-1;4.77;50;937.90;38;61;86
-2;4.81;50;937.95;38;61;84
-2;4.82;50;937.94;38;61;89
-2;4.85;50;937.95;39;61;89
-2;4.88;49;937.95;39;61;91
