Altitude_m;Temperature_degC;Humidity_%;Pressure_hPa;PM1_ug/m3;PM2.5_ug/m3;PM10_ug/m3
0;7.76;36;933.33;25;41;55
0;7.74;36;933.32;25;41;55
0;7.73;36;933.35;25;42;55
0;7.66;36;933.35;25;42;55
0;7.62;36;933.34;24;40;54
0;7.68;36;933.37;24;40;54
1;7.50;36;933.28;24;40;57
1;7.53;36;933.28;24;40;57
0;7.44;37;933.31;25;38;54
0;7.48;37;933.33;25;38;54
1;7.45;37;933.29;24;38;54
0;7.37;37;933.31;24;39;55
1;7.43;37;933.28;24;39;54
1;7.45;37;933.26;24;42;57
0;7.48;36;933.33;24;42;55
0;7.47;36;933.30;24;40;54
0;7.47;37;933.32;24;38;51
0;7.52;37;933.32;24;38;51
0;7.50;37;933.31;24;39;48
0;7.46;36;933.41;24;39;48
0;7.43;36;933.37;22;36;43
0;7.39;36;933.32;22;36;43
0;7.40;36;933.31;24;36;43
1;7.38;36;933.29;24;36;43
1;7.38;36;933.27;22;35;43
1;7.43;36;933.27;22;38;44
1;7.48;36;933.28;23;39;46
0;7.52;36;933.31;26;41;52
0;7.58;36;933.37;26;41;53
0;7.67;36;933.38;26;41;53
0;7.82;36;933.40;26;40;52
0;7.87;36;933.38;26;40;52
0;8.00;36;933.34;25;38;51
0;8.14;36;933.40;25;38;51
0;8.24;36;933.38;23;39;50
0;8.32;35;933.40;23;39;50
0;8.40;35;933.38;23;38;55
0;8.48;35;933.40;23;39;53
0;8.58;35;933.38;26;41;58
0;8.64;35;933.38;26;41;58
0;8.72;35;933.38;26;41;58
0;8.78;35;933.40;26;41;58
0;8.86;35;933.40;26;42;59
0;8.91;35;933.40;25;41;58
-1;8.98;34;933.44;25;39;54
0;9.03;34;933.39;25;40;54
0;9.09;34;933.40;24;39;51
-1;9.14;34;933.42;24;39;53
-1;9.21;34;933.47;23;40;53
-1;9.25;34;933.44;23;40;53
-1;9.32;34;933.48;24;40;53
-1;9.37;34;933.50;24;39;53
-1;9.41;34;933.50;24;41;55
-1;9.44;34;933.47;24;42;55
-1;9.48;34;933.48;24;41;57
-1;9.54;34;933.46;23;41;55
0;9.64;34;933.40;26;41;59
1;9.68;33;933.27;26;41;59
1;9.73;33;933.19;24;41;58
1;9.78;33;933.25;24;40;55
2;9.73;33;933.18;23;39;55
2;9.63;33;933.16;21;37;53
1;9.69;33;933.25;20;35;42
2;9.66;33;933.15;20;35;42
2;9.38;34;933.15;21;37;46
2;9.26;34;933.17;21;37;46
2;9.14;34;933.12;25;40;50
2;9.09;35;933.10;25;41;51
2;8.98;35;933.16;27;45;54
2;9.01;35;933.15;27;45;56
2;9.02;35;933.16;27;43;54
3;8.93;35;933.05;27;43;54
7;8.80;35;932.55;27;42;53
12;8.73;35;931.95;27;42;53
22;8.78;36;930.90;28;43;55
25;8.81;35;930.49;28;43;55
31;8.90;35;929.90;28;43;59
37;8.87;35;929.26;28;43;59
45;8.84;36;928.27;28;42;59
51;8.83;36;927.63;28;42;59
61;8.82;36;926.49;27;41;58
69;8.82;36;925.63;27;41;58
79;8.77;36;924.49;28;41;58
86;8.81;36;923.67;28;41;58
96;8.77;36;922.59;28;42;62
97;8.73;36;922.48;28;42;61
97;8.75;36;922.52;28;43;59
96;8.71;36;922.58;28;45;62
96;8.68;36;922.56;28;47;66
96;8.66;36;922.57;28;47;65
94;8.62;36;922.78;29;47;65
94;8.45;36;922.79;28;46;64
95;8.37;36;922.73;29;47;67
95;8.35;36;922.67;28;45;65
96;8.35;36;922.61;28;45;62
96;8.35;36;922.67;28;47;63
96;8.38;37;922.67;28;46;59
95;8.40;37;922.67;27;45;59
95;8.39;37;922.70;27;45;59
96;8.42;37;922.65;27;45;59
95;8.42;37;922.67;27;44;59
96;8.44;36;922.65;27;44;59
96;8.44;36;922.61;27;43;62
96;8.44;37;922.64;27;43;62
96;8.43;37;922.63;28;45;66
96;8.43;37;922.66;28;45;66
95;8.42;37;922.67;27;43;67
95;8.42;37;922.69;27;43;67
95;8.38;37;922.72;27;42;63
95;8.37;37;922.68;27;42;63
101;8.37;37;922.06;27;43;66
110;8.37;37;921.11;28;44;65
119;8.38;37;920.08;30;46;66
129;8.36;37;918.98;30;46;66
140;8.32;37;917.73;31;49;69
151;8.30;37;916.53;30;49;68
162;8.29;37;915.28;30;48;67
172;8.28;37;914.19;30;48;67
186;8.26;37;912.61;29;48;66
193;8.23;36;911.91;29;47;66
192;8.23;36;911.96;29;46;65
190;8.19;36;912.15;29;46;66
190;8.07;37;912.23;27;46;66
190;7.97;37;912.24;29;46;65
190;7.95;37;912.25;29;46;64
189;7.96;37;912.34;29;46;64
189;7.86;37;912.26;29;46;59
190;7.76;37;912.25;29;46;59
190;7.70;37;912.19;29;44;55
189;7.72;37;912.33;29;45;59
189;7.68;37;912.29;27;45;60
189;7.69;37;912.25;27;44;60
189;7.68;38;912.25;27;45;60
190;7.65;38;912.23;26;45;60
189;7.67;38;912.35;27;46;59
189;7.65;38;912.35;27;46;59
190;7.63;38;912.20;29;46;62
190;7.69;38;912.19;29;46;61
190;7.75;38;912.22;29;47;63
190;7.76;38;912.17;29;47;63
190;7.76;38;912.21;31;46;63
189;7.71;38;912.35;31;46;63
189;7.58;38;912.33;31;46;64
189;7.60;38;912.29;31;46;64
194;7.58;38;911.79;31;44;63
201;7.60;38;911.01;31;45;61
212;7.62;38;909.76;31;50;64
223;7.65;38;908.53;31;50;63
235;7.66;38;907.24;31;52;64
245;7.65;38;906.11;31;52;67
256;7.60;38;904.92;31;51;67
266;7.61;38;903.82;31;51;67
281;7.57;38;902.22;31;48;64
286;7.58;38;901.65;31;48;64
286;7.54;38;901.68;32;49;68
285;7.42;38;901.76;31;48;67
284;7.24;38;901.83;30;48;67
285;7.16;38;901.79;30;47;66
284;7.11;38;901.93;28;46;62
283;7.03;38;901.95;29;47;64
284;6.99;38;901.88;29;47;63
284;7.00;38;901.85;29;47;64
284;7.02;38;901.89;29;47;63
284;6.99;39;901.85;29;47;63
283;6.95;39;901.99;29;47;63
283;6.85;39;902.01;29;48;64
282;6.78;39;902.08;29;45;60
284;6.74;39;901.90;29;45;60
283;6.79;39;901.98;28;47;60
283;6.80;39;901.99;28;47;60
282;6.79;39;902.04;28;46;61
284;6.75;39;901.91;28;46;61
284;6.67;39;901.89;28;46;62
284;6.71;39;901.88;28;46;64
284;6.63;39;901.92;28;46;62
283;6.61;39;901.96;28;45;59
283;6.58;39;901.93;28;46;61
283;6.56;39;901.94;28;45;60
284;6.55;39;901.85;29;47;60
289;6.58;39;901.38;29;47;60
298;6.61;39;900.33;28;46;63
304;6.61;39;899.65;28;46;63
314;6.61;39;898.61;28;47;63
322;6.61;39;897.72;28;47;63
333;6.62;38;896.50;28;44;59
344;6.58;38;895.33;28;44;59
359;6.55;38;893.68;28;43;58
370;6.54;38;892.54;28;43;58
384;6.55;38;890.97;27;42;58
395;6.57;37;889.85;27;42;58
400;6.54;38;889.29;27;41;54
398;6.41;38;889.48;27;41;54
391;6.27;38;890.23;27;41;56
385;6.20;38;890.94;27;41;56
381;5.97;39;891.38;28;43;56
380;5.96;39;891.48;28;43;56
380;5.93;40;891.41;28;43;58
380;5.92;40;891.45;28;43;58
379;5.76;40;891.55;29;44;62
379;5.62;40;891.56;29;44;62
379;5.47;41;891.56;31;47;66
380;5.45;41;891.39;31;47;66
380;5.55;41;891.41;31;47;66
381;5.60;41;891.37;31;47;66
381;5.62;41;891.37;29;48;69
380;5.66;41;891.39;30;49;70
381;5.70;41;891.35;31;48;68
380;5.66;41;891.38;29;47;68
380;5.67;41;891.39;28;46;65
381;5.69;41;891.33;28;47;65
380;5.63;41;891.38;28;50;62
380;5.55;41;891.42;28;49;61
381;5.47;41;891.36;28;49;61
380;5.41;41;891.40;29;49;62
381;5.44;41;891.36;29;51;66
381;5.33;42;891.36;29;51;67
381;5.26;42;891.37;27;48;68
380;5.16;42;891.41;28;48;67
381;5.11;42;891.32;26;47;65
383;5.17;42;891.08;26;45;62
392;5.19;42;890.08;27;47;63
401;5.21;42;889.19;27;49;66
411;5.24;42;888.09;29;49;65
421;5.22;42;886.98;29;49;65
433;5.12;41;885.79;27;48;62
443;5.12;41;884.68;27;45;61
453;5.06;41;883.60;27;45;60
462;5.04;40;882.62;27;45;60
470;5.07;40;881.71;26;43;57
475;5.01;40;881.19;26;43;57
475;5.01;40;881.22;24;40;57
474;5.00;40;881.30;24;40;57
473;5.00;40;881.40;25;41;59
473;5.06;40;881.40;25;41;59
473;5.07;40;881.45;24;41;59
473;5.08;40;881.44;24;41;59
472;4.96;41;881.51;24;41;59
473;4.94;41;881.37;24;41;59
475;4.88;41;881.21;25;41;59
471;4.86;41;881.65;25;41;59
472;4.82;41;881.47;24;40;55
471;4.81;41;881.60;24;40;55
471;4.83;40;881.60;25;40;52
471;4.86;40;881.59;25;40;52
471;4.92;40;881.62;27;40;58
472;4.90;40;881.53;27;40;58
472;4.86;40;881.48;25;40;57
472;4.85;40;881.49;25;40;57
472;4.66;40;881.48;26;39;56
472;4.57;40;881.54;26;39;56
473;4.41;40;881.46;26;40;55
471;4.46;40;881.59;26;40;55
471;4.51;40;881.63;26;39;62
471;4.54;40;881.62;26;39;62
471;4.53;40;881.57;25;36;56
472;4.50;40;881.53;25;36;56
467;4.59;40;882.05;25;38;56
461;4.57;40;882.71;25;38;56
457;4.48;40;883.15;25;38;56
451;4.45;41;883.76;25;38;55
442;4.44;41;884.74;26;40;58
436;4.44;41;885.34;26;40;58
428;4.44;41;886.28;26;42;53
424;4.36;41;886.66;26;42;53
415;4.37;42;887.64;28;45;59
409;4.34;42;888.30;28;45;59
401;4.30;43;889.16;28;48;62
394;4.32;43;889.91;28;48;62
383;4.31;43;891.13;29;48;63
377;4.25;43;891.75;29;48;63
368;4.15;43;892.69;29;51;66
364;4.16;44;893.20;29;49;63
355;4.13;44;894.16;29;49;69
350;4.15;44;894.74;29;51;71
339;4.12;44;895.93;30;52;71
332;4.06;44;896.65;30;52;71
324;4.09;45;897.49;30;52;69
320;4.08;45;897.95;30;52;69
308;4.09;45;899.31;30;50;68
303;4.11;45;899.78;30;50;68
293;4.17;45;900.90;30;48;62
288;4.15;45;901.44;30;48;62
275;4.13;45;902.90;30;46;68
269;4.16;45;903.57;30;46;68
261;4.19;45;904.42;29;43;66
256;4.21;45;904.91;29;43;67
247;4.23;45;905.89;29;45;70
238;4.22;45;906.94;29;45;68
233;4.24;45;907.50;30;51;70
224;4.17;45;908.47;30;52;70
217;4.18;45;909.25;33;55;74
209;4.24;45;910.06;34;55;73
204;4.20;45;910.67;34;54;77
197;4.13;46;911.45;34;54;77
189;4.13;46;912.30;36;56;79
182;4.11;46;913.06;36;57;81
175;4.14;46;913.89;37;57;78
169;4.26;46;914.57;37;57;77
161;4.30;46;915.36;36;56;78
155;4.39;46;916.05;36;55;77
148;4.47;46;916.87;35;53;73
143;4.51;45;917.39;34;50;72
136;4.59;45;918.22;33;50;69
129;4.64;45;918.90;33;50;69
121;4.64;45;919.79;32;47;66
114;4.69;45;920.61;32;49;68
108;4.73;45;921.15;32;52;68
101;4.78;45;922.06;31;51;69
94;4.80;45;922.85;30;51;71
88;4.85;45;923.55;30;51;71
77;4.97;45;924.72;33;51;74
71;5.05;45;925.39;33;51;74
63;5.04;45;926.33;33;50;71
55;5.09;45;927.16;33;49;71
49;5.10;45;927.87;34;52;67
42;5.14;45;928.66;33;53;68
35;5.22;45;929.47;30;52;71
28;5.26;45;930.18;30;53;76
22;5.12;45;930.85;29;52;76
13;5.35;45;931.87;29;52;76
4;5.48;44;932.87;30;50;73
2;5.55;44;933.13;30;51;74
0;5.68;44;933.41;30;52;69
-2;5.76;44;933.54;30;51;66
-2;5.88;44;933.58;31;51;69
-1;5.95;44;933.47;33;54;73
-1;6.02;44;933.43;33;55;76
-1;6.04;44;933.46;33;56;79
-1;6.06;44;933.50;31;53;75
-1;6.03;45;933.45;33;55;77
-1;6.04;44;933.41;33;52;70
-1;6.10;44;933.45;33;51;66
-1;6.17;44;933.43;34;52;67
-1;6.23;44;933.44;34;52;67
-1;6.30;44;933.42;33;50;63
0;6.36;44;933.40;31;49;63
-1;6.39;43;933.43;30;51;67
-1;6.44;43;933.45;30;51;66
0;6.47;43;933.39;29;52;70
0;6.46;43;933.41;30;52;67
0;6.40;43;933.41;30;50;66
0;6.44;43;933.40;30;50;66
0;6.51;43;933.40;31;50;68
-1;6.61;43;933.44;31;50;68
-1;6.72;43;933.41;32;50;66
0;6.81;43;933.40;32;50;67
-1;6.90;44;933.44;31;50;69
-1;7.00;44;933.44;32;51;69
-1;7.10;43;933.43;32;53;70
-1;7.16;43;933.49;32;54;70
-1;7.22;43;933.46;32;53;71
-1;7.26;43;933.45;32;53;71
-1;7.31;42;933.43;32;53;72
-1;7.34;42;933.43;32;53;72
-1;7.45;41;933.47;32;55;76
-1;7.48;41;933.44;31;53;75
-1;7.52;41;933.43;33;55;77
-1;7.59;41;933.41;33;55;75
-1;7.65;41;933.44;33;53;74
-1;7.69;41;933.42;32;53;72
-1;7.70;40;933.41;31;52;71
