Altitude_m;Temperature_degC;Humidity_%;Pressure_hPa;PM1_ug/m3;PM2.5_ug/m3;PM10_ug/m3
107;-6.06;63;937.60;277;553;807
107;-6.05;63;937.57;271;547;804
107;-6.09;63;937.52;271;547;804
110;-6.16;63;937.13;271;549;802
115;-6.17;63;936.67;271;549;802
119;-6.20;64;936.16;250;484;736
124;-6.20;64;935.61;244;469;709
128;-6.18;64;935.20;223;421;649
131;-6.15;64;934.79;217;405;628
130;-5.69;64;934.98;208;384;592
135;-5.69;63;934.38;208;384;592
139;-5.66;63;933.90;184;327;511
143;-5.68;62;933.41;172;303;463
150;-5.68;62;932.69;151;253;373
159;-5.68;62;931.68;138;237;349
168;-5.65;62;930.69;109;193;297
176;-5.65;62;929.77;108;189;285
184;-5.67;62;928.82;94;168;259
190;-5.62;62;928.21;85;154;231
194;-5.59;61;927.73;82;145;202
194;-5.58;60;927.72;88;154;210
193;-5.52;60;927.82;109;192;256
193;-5.52;59;927.89;115;202;268
192;-5.50;59;927.93;109;193;255
192;-5.48;58;927.99;108;189;253
191;-5.42;58;928.03;109;195;259
191;-5.39;58;928.05;108;193;259
191;-5.40;57;928.03;109;192;264
191;-5.39;57;928.04;111;192;261
192;-5.36;57;928.00;109;187;256
191;-5.34;57;928.05;109;190;258
191;-5.30;57;928.05;109;187;247
191;-5.26;57;928.07;109;187;247
191;-5.27;56;928.04;106;190;265
191;-5.26;56;928.04;106;193;265
191;-5.21;56;928.09;109;195;282
191;-5.21;56;928.04;109;195;283
191;-5.19;56;928.05;105;186;270
191;-5.19;56;928.02;105;186;270
191;-5.18;56;928.05;103;178;261
192;-5.16;55;928.03;103;178;262
191;-5.13;55;928.05;102;181;262
192;-5.13;55;928.01;102;180;265
191;-5.11;55;928.04;100;174;255
191;-5.10;55;928.04;100;174;255
191;-5.09;55;928.04;100;180;250
192;-5.09;55;927.99;100;184;258
191;-5.04;55;928.08;103;181;244
191;-5.05;54;928.05;100;184;252
192;-5.04;54;928.02;97;175;241
192;-5.04;54;928.02;97;175;241
191;-5.00;54;928.04;99;171;235
192;-5.02;54;927.99;99;171;235
191;-4.98;54;928.04;97;172;249
191;-4.99;54;928.03;97;171;247
192;-4.99;54;928.01;100;172;237
191;-4.98;54;928.04;100;175;241
192;-4.98;54;928.00;105;181;249
192;-4.96;54;928.00;106;180;256
192;-4.97;54;928.01;105;183;268
192;-4.97;54;928.02;105;183;268
191;-4.93;54;928.07;103;183;262
191;-4.93;54;928.04;100;183;256
192;-4.95;54;927.99;102;181;247
192;-4.95;53;928.00;102;181;250
191;-4.92;53;928.05;100;172;244
192;-4.93;53;928.02;100;172;244
192;-4.94;53;927.97;96;163;237
192;-4.94;53;927.98;94;160;238
192;-4.93;53;927.97;88;151;213
191;-4.91;53;928.04;87;147;201
191;-4.93;53;928.05;88;148;199
193;-4.94;53;927.83;88;147;202
198;-4.97;53;927.28;85;144;196
203;-4.95;53;926.75;85;145;199
210;-4.93;53;925.97;78;132;175
217;-4.93;53;925.14;76;127;172
226;-4.98;53;924.18;67;105;144
233;-4.98;52;923.41;61;93;129
241;-4.95;52;922.47;49;75;109
250;-4.95;53;921.54;46;69;102
258;-4.99;53;920.58;39;58;82
265;-4.93;53;919.78;39;58;82
273;-4.96;53;918.92;51;82;117
281;-4.96;53;918.01;51;82;117
288;-4.96;53;917.30;73;121;157
289;-4.96;53;917.14;78;127;163
289;-4.96;53;917.23;100;168;214
288;-4.96;53;917.23;102;171;219
288;-4.92;53;917.33;94;159;217
287;-4.92;53;917.38;94;159;217
287;-4.92;53;917.43;91;157;214
287;-4.93;53;917.45;91;157;219
286;-4.93;53;917.46;91;159;217
286;-4.93;53;917.46;91;159;217
287;-4.94;53;917.42;91;160;226
287;-4.94;53;917.39;91;160;226
287;-4.95;53;917.43;93;163;229
287;-4.94;53;917.44;94;169;229
286;-4.92;53;917.45;96;169;231
286;-4.92;53;917.45;96;169;237
286;-4.95;53;917.48;91;160;235
286;-4.95;53;917.48;93;163;238
287;-4.95;53;917.44;91;165;235
286;-4.92;53;917.52;94;163;226
286;-4.92;53;917.49;94;163;226
287;-4.93;53;917.42;97;169;222
286;-4.92;53;917.48;97;169;222
286;-4.95;53;917.46;100;174;222
286;-4.96;53;917.45;100;175;222
287;-4.97;53;917.43;100;172;220
287;-4.96;53;917.39;97;175;229
286;-4.96;53;917.45;96;171;246
287;-4.97;53;917.42;97;169;244
287;-4.95;53;917.44;97;174;259
286;-4.95;53;917.46;94;168;250
287;-4.97;53;917.42;96;169;247
287;-4.97;53;917.41;96;175;259
286;-4.94;53;917.48;96;175;252
287;-4.95;53;917.44;99;177;255
287;-4.98;53;917.43;97;172;238
287;-4.98;53;917.41;94;174;238
287;-4.97;53;917.42;93;166;237
286;-4.98;53;917.45;93;163;234
286;-4.95;53;917.50;91;163;229
286;-4.96;53;917.47;93;157;225
286;-5.00;53;917.47;94;162;229
287;-4.99;53;917.41;94;156;220
286;-4.97;53;917.46;94;165;217
286;-4.97;53;917.52;93;163;220
287;-5.00;53;917.41;91;169;234
286;-4.99;53;917.46;94;175;247
286;-4.97;53;917.48;94;172;241
286;-4.98;53;917.46;94;169;241
286;-5.00;53;917.45;94;166;238
287;-5.01;53;917.44;96;166;241
287;-5.01;53;917.45;94;166;238
287;-5.01;53;917.40;94;166;238
286;-5.05;53;917.46;94;166;232
292;-5.05;53;916.86;90;162;223
302;-5.03;53;915.68;79;139;208
314;-5.05;53;914.43;73;127;190
326;-5.07;53;913.10;57;94;144
337;-5.09;52;911.88;54;87;133
348;-5.06;53;910.60;52;88;133
360;-5.07;52;909.36;54;91;130
374;-5.11;52;907.76;58;100;138
384;-5.07;51;906.69;61;103;139
385;-5.11;51;906.58;55;90;118
384;-5.10;51;906.73;55;90;117
383;-5.11;51;906.85;54;90;118
383;-5.11;51;906.81;55;91;118
382;-5.12;51;906.94;55;90;117
382;-5.12;51;906.94;55;90;117
381;-5.11;51;906.98;52;87;133
381;-5.12;50;907.00;52;87;130
381;-5.13;50;906.98;52;79;120
381;-5.13;50;907.00;52;78;120
382;-5.13;50;906.96;52;82;115
381;-5.14;50;907.00;52;82;115
381;-5.12;50;907.01;52;82;114
381;-5.11;50;907.01;52;82;114
381;-5.10;50;907.03;52;85;115
381;-5.12;50;907.03;52;87;115
381;-5.15;50;906.99;54;88;117
381;-5.15;50;907.01;54;88;115
381;-5.15;50;906.97;52;90;115
382;-5.13;50;907.00;54;91;115
382;-5.16;50;906.96;55;97;118
382;-5.16;50;906.92;54;94;118
381;-5.14;50;907.01;55;99;121
381;-5.15;50;906.98;55;99;123
382;-5.16;50;906.96;55;94;124
382;-5.16;50;906.96;57;97;127
381;-5.14;50;907.01;57;99;124
381;-5.14;50;907.03;57;99;124
381;-5.16;50;906.97;58;99;129
381;-5.17;50;907.01;58;100;130
381;-5.16;50;907.05;55;91;115
381;-5.16;50;907.00;55;88;115
381;-5.18;50;906.99;54;84;112
381;-5.18;50;906.99;52;82;111
381;-5.15;50;907.05;54;84;115
381;-5.15;50;907.04;55;88;120
381;-5.16;50;907.00;57;88;120
381;-5.17;50;907.03;57;88;120
382;-5.19;50;906.96;58;88;124
381;-5.19;50;906.96;55;85;121
381;-5.19;50;907.00;52;82;118
381;-5.20;50;906.99;51;81;118
381;-5.19;50;906.99;52;81;115
381;-5.17;50;906.98;52;81;115
382;-5.19;50;906.95;52;81;124
381;-5.20;50;906.98;54;82;123
381;-5.17;50;907.01;52;87;130
381;-5.17;50;907.02;52;87;130
381;-5.20;50;906.98;51;88;120
382;-5.21;49;906.97;51;88;120
381;-5.19;49;906.99;52;85;117
381;-5.18;49;907.02;52;85;117
386;-5.22;49;906.51;52;88;114
397;-5.24;49;905.28;52;90;115
409;-5.21;49;903.90;49;82;114
420;-5.22;48;902.71;49;82;114
433;-5.26;48;901.37;42;67;96
445;-5.27;47;900.12;39;63;91
456;-5.23;47;898.78;19;30;34
468;-5.23;47;897.53;16;25;27
479;-5.27;47;896.36;19;34;49
479;-5.24;47;896.31;21;39;54
479;-5.24;47;896.32;36;58;82
479;-5.20;46;896.44;39;63;91
478;-5.23;46;896.42;43;67;96
477;-5.22;46;896.49;43;69;96
477;-5.20;46;896.51;42;66;94
477;-5.17;46;896.57;42;66;94
477;-5.20;46;896.57;40;64;93
477;-5.20;46;896.57;40;64;93
477;-5.19;46;896.54;39;61;85
476;-5.18;46;896.60;39;63;90
476;-5.15;46;896.65;40;66;97
476;-5.15;46;896.63;42;67;103
476;-5.16;46;896.59;42;69;103
477;-5.16;46;896.56;42;69;103
476;-5.12;46;896.62;42;67;99
476;-5.11;46;896.60;43;67;99
477;-5.14;46;896.56;46;72;100
477;-5.14;46;896.59;46;73;103
476;-5.11;46;896.69;48;76;105
476;-5.11;46;896.61;48;78;109
476;-5.12;46;896.61;48;78;111
476;-5.12;46;896.66;48;78;111
476;-5.11;46;896.61;49;78;109
476;-5.11;46;896.60;48;78;112
476;-5.07;46;896.67;49;79;118
476;-5.08;46;896.67;48;79;117
476;-5.09;46;896.63;48;79;117
476;-5.07;46;896.61;48;79;114
476;-5.06;46;896.64;48;79;114
476;-5.06;46;896.64;48;79;114
476;-5.09;46;896.59;49;79;114
477;-5.09;46;896.58;51;81;114
476;-5.08;46;896.64;49;79;117
477;-5.08;46;896.58;51;82;117
476;-5.09;46;896.60;51;82;114
476;-5.08;46;896.61;51;79;115
476;-5.08;46;896.62;51;81;115
477;-5.08;46;896.55;51;81;115
475;-5.06;46;896.71;51;84;114
476;-5.06;46;896.65;51;85;114
476;-5.08;46;896.61;49;87;114
476;-5.07;46;896.62;49;88;114
476;-5.06;46;896.65;49;85;115
476;-5.07;46;896.65;49;85;115
476;-5.08;46;896.59;51;82;115
476;-5.07;46;896.67;51;84;118
476;-5.06;46;896.62;51;85;114
476;-5.07;46;896.62;52;90;117
476;-5.07;46;896.67;51;91;117
476;-5.07;46;896.60;51;91;117
476;-5.03;46;896.68;51;84;115
476;-5.04;46;896.68;51;84;117
476;-5.05;46;896.62;49;79;118
476;-5.05;46;896.67;49;78;117
476;-5.06;46;896.63;49;81;121
476;-5.07;46;896.62;49;81;121
469;-5.06;46;897.38;49;81;118
461;-5.04;46;898.29;49;81;118
451;-5.06;46;899.41;46;76;109
443;-5.03;45;900.26;43;75;106
436;-5.04;45;901.01;36;61;81
431;-5.04;45;901.50;33;58;73
422;-5.03;45;902.58;22;43;49
418;-5.03;45;902.97;22;43;49
407;-5.01;45;904.23;19;37;43
400;-4.98;45;904.96;19;37;43
392;-4.97;45;905.81;18;31;36
386;-4.97;45;906.50;22;36;40
378;-4.97;45;907.40;34;54;67
371;-4.96;46;908.17;36;60;76
363;-4.96;46;909.02;42;67;90
355;-4.93;46;909.89;42;67;90
348;-4.93;46;910.66;43;70;96
340;-4.94;47;911.54;43;70;96
332;-4.93;48;912.41;48;76;106
325;-4.94;48;913.21;51;79;111
316;-4.91;49;914.14;58;97;123
310;-4.93;49;914.90;60;102;127
302;-4.93;49;915.69;61;103;129
295;-4.94;49;916.52;58;97;120
288;-4.96;49;917.30;55;88;112
277;-4.96;49;918.50;54;85;111
269;-4.96;50;919.34;55;85;112
261;-4.96;50;920.29;61;100;130
254;-4.99;50;921.10;61;100;130
245;-5.05;51;922.07;70;117;163
236;-5.08;51;923.05;69;115;169
227;-5.07;51;924.12;70;115;162
218;-5.10;51;925.03;70;118;171
209;-5.13;51;926.08;70;115;163
201;-5.14;51;926.97;67;115;157
190;-5.13;51;928.17;66;114;162
182;-5.12;51;929.04;67;115;166
173;-5.10;51;930.11;79;135;187
166;-5.06;52;930.86;84;142;196
159;-5.09;52;931.65;90;154;222
153;-5.10;53;932.40;90;154;222
143;-5.05;54;933.52;105;178;265
135;-5.04;55;934.42;105;178;265
126;-5.14;55;935.35;112;202;307
117;-5.20;56;936.43;112;202;307
106;-5.18;57;937.64;148;270;429
97;-5.26;57;938.68;159;297;469
86;-5.37;58;939.93;199;373;610
76;-5.43;58;941.08;208;391;628
62;-5.38;59;942.61;223;415;648
60;-5.44;59;942.81;225;412;663
59;-5.45;59;942.97;223;424;664
55;-5.50;59;943.45;222;414;654
52;-5.86;59;943.73;204;394;607
43;-5.88;59;944.77;201;387;585
34;-6.08;60;945.80;199;379;592
22;-6.13;60;947.11;202;382;588
16;-6.09;60;947.85;208;396;609
11;-6.14;60;948.44;205;391;607
6;-6.08;61;948.94;220;411;625
7;-6.18;61;948.92;229;421;645
6;-6.07;61;948.96;241;436;673
6;-6.08;61;948.98;247;453;702
6;-6.03;61;949.02;259;483;745
9;-6.31;62;948.59;252;474;732
9;-6.23;62;948.67;249;463;724
7;-6.06;62;948.91;249;463;724
-2;-5.37;62;949.90;235;444;697
-2;-5.35;62;949.90;235;444;697
-2;-5.32;62;949.91;235;448;705
-1;-5.32;62;949.82;235;450;709
-2;-5.31;62;949.86;235;439;706
-2;-5.31;62;949.88;235;435;688
-2;-5.30;62;949.84;235;445;688
-2;-5.29;62;949.88;235;445;685
-2;-5.29;62;949.86;234;448;691
-2;-5.28;62;949.88;234;448;691
-2;-5.28;62;949.93;232;448;687
-2;-5.27;62;949.88;232;448;687
-2;-5.27;62;949.86;229;444;706
-2;-5.26;62;949.88;229;444;706
-2;-5.26;62;949.88;229;439;703
-2;-5.26;62;949.86;229;439;703
-2;-5.24;62;949.90;229;439;700
-2;-5.24;62;949.93;229;438;696
-2;-5.24;62;949.89;235;441;684
-2;-5.24;62;949.90;237;441;678
-2;-5.24;62;949.90;241;444;714
-3;-5.23;62;949.92;241;444;714
-2;-5.23;62;949.92;241;454;714
-3;-5.22;62;949.95;241;454;714
-3;-5.22;62;949.95;241;454;709
-3;-5.22;62;949.95;241;454;709
-2;-5.22;62;949.91;240;457;730
-2;-5.21;62;949.90;240;457;730
-2;-5.19;62;949.89;243;457;727
-2;-5.19;62;949.91;243;457;727
6;-5.81;62;948.95;243;460;733
6;-5.78;62;949.00;243;460;733
6;-5.77;62;949.01;241;454;729
1;-5.39;62;949.53;241;454;729
1;-5.39;62;949.52;241;457;733
1;-5.36;62;949.55;241;457;733
1;-5.33;62;949.59;238;463;729
2;-5.39;62;949.45;238;463;729
1;-5.35;62;949.55;235;448;669
2;-5.42;62;949.39;232;439;669
2;-5.42;62;949.43;229;430;690
1;-5.31;62;949.56;229;433;703
1;-5.35;62;949.52;240;439;736
1;-5.34;62;949.53;240;439;736
3;-5.44;62;949.32;238;442;715
2;-5.39;62;949.43;238;442;715
3;-5.40;62;949.35;237;441;691
3;-5.43;62;949.26;235;439;679
-1;-5.42;62;949.72;232;447;685
0;-5.40;62;949.68;238;459;696
4;-5.46;62;949.15;271;528;790
1;-5.47;62;949.48;276;538;819
4;-5.52;62;949.19;286;553;843
2;-5.55;62;949.42;286;553;843
2;-5.60;62;949.39;289;567;871
1;-5.50;62;949.52;289;567;871
1;-5.52;63;949.57;286;550;844
1;-5.57;63;949.55;286;550;844
0;-5.61;63;949.68;280;538;832
0;-5.68;64;949.68;280;538;832
0;-5.77;64;949.60;280;544;835
3;-5.82;64;949.32;280;544;835
1;-5.87;64;949.52;282;547;826
3;-5.92;64;949.35;282;547;826
2;-5.96;65;949.48;282;544;817
0;-5.96;65;949.65;282;544;817
3;-6.04;65;949.34;285;553;847
2;-6.08;65;949.40;288;568;856
1;-6.10;65;949.55;291;577;870
0;-6.12;65;949.67;294;583;892
0;-6.14;65;949.60;304;610;918
1;-6.18;65;949.50;306;604;919
0;-6.21;65;949.61;295;583;897
0;-6.22;65;949.69;295;583;897
0;-6.27;65;949.59;295;571;871
1;-6.29;65;949.49;295;571;871
1;-6.29;66;949.48;273;514;787
2;-6.34;66;949.47;265;499;775
1;-6.34;66;949.48;274;514;781
2;-6.39;66;949.44;277;522;790
2;-6.40;66;949.47;303;601;889
5;-6.42;67;949.12;307;616;892
12;-6.42;67;948.26;283;556;798
18;-6.46;67;947.57;271;526;775
21;-6.52;67;947.23;213;385;577
27;-6.48;67;946.61;204;367;552
35;-6.51;67;945.71;189;346;532
40;-6.52;67;945.14;189;346;532
46;-6.59;67;944.45;192;339;514
53;-6.60;67;943.68;184;328;493
60;-6.60;67;942.84;151;250;376
67;-6.64;67;942.01;145;235;351
75;-6.59;67;941.09;144;235;343
83;-6.58;67;940.29;153;252;361
90;-6.59;67;939.46;154;262;385
92;-6.55;67;939.22;154;262;385
92;-6.55;67;939.26;193;358;535
94;-6.54;68;939.03;198;381;583
94;-6.56;68;938.97;253;498;801
94;-6.57;68;939.04;270;529;841
94;-6.59;68;939.02;286;571;916
94;-6.62;68;939.02;286;571;916
94;-6.63;68;938.94;282;565;912
94;-6.63;68;938.99;282;565;912
94;-6.63;69;938.99;277;559;880
94;-6.66;69;938.95;277;559;880
94;-6.65;69;938.99;277;559;874
94;-6.66;69;938.99;277;559;874
94;-6.66;69;939.01;279;568;877
93;-6.66;69;939.08;280;565;882
94;-6.67;69;938.99;286;570;903
94;-6.67;69;939.00;283;568;909
94;-6.67;69;938.99;286;559;910
94;-6.69;69;938.95;286;559;910
94;-6.71;69;939.01;285;559;913
93;-6.68;69;939.05;285;559;913
94;-6.71;69;938.98;280;565;910
94;-6.71;69;938.95;280;565;910
94;-6.70;69;938.96;282;562;900
94;-6.71;69;939.03;282;562;900
94;-6.71;70;938.96;280;555;898
94;-6.69;70;938.98;280;555;898
94;-6.71;70;938.98;280;562;882
94;-6.70;70;938.97;277;564;892
94;-6.70;70;939.01;274;553;864
94;-6.70;70;938.95;276;558;865
93;-6.69;70;939.08;271;556;895
94;-6.71;70;938.94;271;556;895
94;-6.71;70;939.01;270;558;868
94;-6.72;70;939.00;270;558;868
94;-6.72;70;939.04;273;562;888
94;-6.72;70;938.97;273;562;888
94;-6.70;70;939.04;271;562;883
94;-6.73;70;938.96;271;562;883
94;-6.73;70;939.00;268;556;870
93;-6.71;70;939.06;268;556;870
94;-6.73;70;938.99;273;558;850
93;-6.74;70;939.05;273;558;850
94;-6.72;70;938.98;274;555;889
94;-6.74;70;939.02;274;555;889
93;-6.73;70;939.06;273;547;871
93;-6.72;70;938.99;273;547;871
94;-6.74;70;938.95;276;544;880
94;-6.74;70;938.98;274;541;865
94;-6.72;70;938.99;276;549;871
96;-6.73;70;938.77;277;541;876
100;-6.75;70;938.35;271;528;850
106;-6.73;70;937.58;213;397;637
114;-6.70;70;936.74;193;357;562
130;-6.73;70;934.98;153;264;396
143;-6.73;70;933.47;133;217;327
157;-6.70;69;931.96;88;142;211
166;-6.68;69;930.89;91;147;217
178;-6.65;68;929.56;73;115;162
190;-6.62;67;928.25;72;112;163
196;-6.53;66;927.52;78;120;157
191;-6.44;65;928.06;73;111;147
191;-6.41;65;928.03;73;120;160
191;-6.37;64;928.10;76;124;160
190;-6.33;63;928.17;79;133;177
190;-6.27;63;928.23;79;133;177
189;-6.20;62;928.28;81;139;181
189;-6.18;62;928.28;81;139;181
190;-6.12;61;928.25;84;142;193
189;-6.07;61;928.29;84;142;193
189;-6.01;61;928.35;85;148;199
189;-5.99;60;928.34;85;148;199
189;-5.94;60;928.34;87;151;196
189;-5.90;60;928.29;87;151;196
189;-5.84;59;928.35;88;154;202
189;-5.84;59;928.30;87;154;199
189;-5.78;59;928.34;84;156;214
189;-5.77;59;928.35;85;154;214
188;-5.74;59;928.37;88;159;220
188;-5.70;58;928.37;90;157;220
