Altitude_m;Temperature_degC;Humidity_%;Pressure_hPa;PM1_ug/m3;PM2.5_ug/m3;PM10_ug/m3
0;6.77;39;933.38;144;245;320
0;6.75;39;933.39;144;245;320
0;6.73;38;933.40;144;247;326
0;6.71;38;933.39;144;247;326
0;6.69;38;933.38;142;249;328
-1;6.71;38;933.43;142;249;328
-1;6.70;38;933.44;142;252;322
-1;6.66;38;933.42;142;252;321
0;6.64;38;933.40;139;252;323
0;6.62;38;933.43;139;252;323
0;6.61;39;933.40;139;250;329
-1;6.60;38;933.43;138;248;326
0;6.60;38;933.40;138;243;317
-1;6.57;39;933.42;138;243;314
-1;6.53;39;933.43;140;243;299
-1;6.52;39;933.41;140;246;303
0;6.52;39;933.40;142;248;310
-1;6.50;39;933.43;142;249;311
-1;6.49;39;933.42;142;252;319
-1;6.48;39;933.43;142;252;319
-1;6.38;39;933.41;142;252;326
-1;6.31;39;933.41;142;252;326
-1;6.28;39;933.42;143;254;339
-1;6.17;39;933.45;143;254;339
0;6.11;39;933.39;146;257;343
0;5.93;39;933.39;146;257;343
-1;5.86;40;933.41;146;257;340
0;5.83;40;933.40;146;257;340
0;5.81;40;933.38;147;257;334
-1;5.82;40;933.46;147;257;334
-1;5.75;40;933.44;147;260;338
-1;5.77;40;933.45;147;260;338
0;5.77;40;933.39;144;254;330
0;5.77;40;933.40;144;255;331
0;5.72;40;933.34;141;254;330
0;5.71;40;933.37;141;254;330
-1;5.70;40;933.41;139;248;321
-1;5.68;40;933.42;139;248;321
0;5.72;41;933.37;137;247;325
0;5.71;41;933.38;137;247;325
0;5.74;41;933.37;139;247;320
0;5.74;42;933.34;139;247;317
0;5.74;42;933.37;137;240;317
0;5.74;43;933.40;137;240;312
-1;5.81;43;933.42;134;241;318
0;5.80;44;933.38;134;241;318
0;5.80;45;933.36;134;240;321
0;5.80;45;933.39;134;240;321
0;5.84;45;933.39;135;237;316
-1;5.80;45;933.41;135;237;316
0;5.81;45;933.41;129;229;316
0;5.80;45;933.38;130;228;312
0;5.78;45;933.37;132;231;313
0;5.76;44;933.37;131;236;312
-1;5.72;43;933.45;136;240;318
-1;5.71;43;933.43;136;240;318
-1;5.69;42;933.43;136;243;329
-1;5.65;42;933.42;136;243;329
0;5.63;42;933.35;142;251;336
-1;5.58;42;933.43;142;251;336
2;5.46;42;933.16;150;261;349
3;5.22;42;933.04;152;264;352
4;4.91;42;932.95;155;268;354
4;4.58;42;932.91;155;267;356
5;4.27;42;932.79;158;271;366
7;4.07;43;932.54;158;275;366
10;3.64;43;932.23;149;267;354
13;3.14;44;931.90;152;273;356
16;2.80;44;931.61;150;270;357
17;2.50;45;931.40;150;270;357
18;2.25;45;931.37;142;257;333
17;1.95;46;931.39;143;257;333
17;1.64;47;931.39;137;252;347
16;1.47;47;931.50;138;252;350
16;1.40;48;931.55;137;251;339
19;1.05;48;931.22;137;251;339
26;0.68;49;930.42;138;251;337
32;0.43;50;929.73;138;251;337
42;0.19;51;928.67;136;252;323
48;0.07;51;927.98;136;252;323
53;-0.07;51;927.38;132;242;313
55;-0.04;52;927.18;133;244;314
54;-0.03;52;927.30;127;232;309
60;-0.05;52;926.64;127;232;309
64;-0.09;52;926.13;120;222;285
65;-0.13;53;926.05;117;215;274
69;-0.17;53;925.62;101;178;236
73;-0.23;53;925.20;97;169;228
75;-0.29;53;924.92;92;161;217
75;-0.32;53;924.97;92;161;217
75;-0.37;54;925.00;90;155;218
74;-0.42;54;925.06;90;155;218
75;-0.48;54;925.01;88;154;212
77;-0.51;54;924.73;88;155;213
81;-0.55;54;924.32;88;156;212
83;-0.57;54;924.06;88;156;212
85;-0.60;54;923.86;82;143;197
92;-0.63;55;923.09;83;142;205
94;-0.64;55;922.89;74;128;184
93;-0.66;55;922.92;72;125;179
94;-0.67;55;922.89;72;120;163
93;-0.67;55;922.92;72;120;163
93;-0.69;55;922.91;77;129;170
94;-0.71;55;922.88;76;127;168
93;-0.72;55;922.90;79;132;173
94;-0.74;55;922.89;79;132;173
94;-0.76;55;922.86;80;134;182
94;-0.77;56;922.87;83;136;190
94;-0.78;56;922.87;79;137;190
94;-0.79;56;922.88;78;133;181
94;-0.80;56;922.88;78;139;196
93;-0.80;56;922.92;78;139;193
93;-0.82;56;922.97;79;136;197
93;-0.79;56;922.92;79;136;197
94;-0.81;56;922.82;83;144;202
94;-0.81;56;922.79;81;147;205
94;-0.82;56;922.79;88;155;199
95;-0.83;56;922.78;89;159;200
94;-0.83;56;922.82;92;160;198
94;-0.85;56;922.86;94;160;198
94;-0.87;56;922.84;96;162;206
94;-0.87;57;922.85;96;162;206
94;-0.87;57;922.83;94;163;207
94;-0.88;57;922.83;98;169;215
94;-0.89;57;922.86;101;181;235
94;-0.89;57;922.84;101;183;237
94;-0.89;57;922.84;104;186;252
94;-0.90;58;922.87;108;191;261
94;-0.90;58;922.85;105;184;256
94;-0.90;58;922.81;105;184;256
94;-0.91;58;922.82;103;180;247
94;-0.91;58;922.83;103;180;247
94;-0.93;58;922.88;101;174;242
94;-0.92;58;922.81;101;171;233
94;-0.92;58;922.85;91;163;215
94;-0.92;58;922.85;90;159;208
94;-0.92;58;922.86;86;154;206
94;-0.90;58;922.85;85;150;206
94;-0.90;58;922.88;81;144;210
94;-0.89;58;922.84;81;144;214
94;-0.88;58;922.84;81;146;216
94;-0.88;58;922.81;81;147;212
94;-0.88;59;922.85;85;161;234
94;-0.87;59;922.82;87;161;227
94;-0.87;59;922.85;87;160;225
94;-0.88;59;922.88;87;160;225
94;-0.88;59;922.85;89;160;224
94;-0.89;58;922.86;90;161;219
94;-0.90;58;922.87;84;150;202
95;-0.90;58;922.72;83;150;197
98;-0.92;58;922.38;82;156;204
99;-0.93;58;922.25;82;156;204
99;-1.02;58;922.23;88;164;203
104;-1.11;58;921.77;93;167;211
109;-1.07;59;921.19;101;176;224
115;-1.05;59;920.57;99;177;226
121;-1.04;59;919.79;95;165;220
127;-1.01;59;919.13;95;165;220
137;-0.96;60;918.01;90;158;207
145;-0.92;60;917.19;90;159;204
152;-0.87;60;916.38;100;177;231
159;-0.81;61;915.57;103;182;240
166;-0.73;61;914.84;117;212;307
173;-0.67;60;914.11;119;217;321
179;-0.62;60;913.45;118;213;312
184;-0.57;60;912.88;112;203;301
188;-0.50;59;912.37;97;179;262
190;-0.45;59;912.20;97;172;249
190;-0.38;58;912.15;100;183;251
190;-0.33;58;912.18;102;184;253
190;-0.28;58;912.18;105;185;257
190;-0.23;58;912.24;107;193;267
190;-0.17;57;912.25;105;184;253
189;-0.12;57;912.33;102;183;258
189;-0.06;57;912.26;108;193;263
189;-0.02;57;912.29;108;193;260
189;0.03;57;912.29;108;193;268
190;0.08;57;912.22;108;194;269
190;0.11;56;912.24;107;194;269
189;0.15;56;912.29;107;200;281
189;0.19;56;912.30;116;213;294
189;0.23;56;912.33;118;216;304
190;0.26;56;912.23;124;217;307
190;0.30;56;912.23;124;217;307
189;0.32;56;912.27;124;214;304
189;0.34;56;912.31;124;214;311
189;0.36;56;912.31;128;233;314
189;0.38;56;912.33;127;233;321
189;0.39;56;912.32;136;247;329
189;0.42;56;912.36;136;247;329
189;0.43;56;912.36;139;251;341
189;0.44;56;912.29;141;255;350
188;0.46;56;912.37;139;249;351
189;0.48;56;912.31;138;248;342
189;0.49;56;912.35;134;243;337
189;0.50;56;912.32;135;240;329
189;0.51;56;912.33;135;245;334
189;0.52;56;912.32;135;245;334
189;0.52;56;912.30;135;244;339
190;0.54;56;912.15;133;238;334
193;0.53;56;911.86;131;229;343
199;0.54;56;911.26;127;225;342
205;0.55;56;910.55;105;183;276
212;0.56;56;909.81;101;175;268
222;0.56;56;908.72;95;163;236
232;0.56;55;907.54;93;156;228
244;0.57;55;906.21;90;154;214
255;0.59;54;905.04;89;155;214
268;0.59;54;903.66;90;157;221
279;0.58;53;902.43;89;157;218
290;0.59;53;901.26;89;159;218
292;0.58;52;901.04;88;156;219
292;0.58;52;901.05;92;165;230
291;0.58;52;901.11;94;165;230
291;0.59;51;901.16;97;166;232
290;0.58;51;901.20;99;171;240
289;0.59;51;901.28;93;163;231
290;0.59;51;901.23;93;163;231
290;0.60;51;901.22;89;153;217
290;0.60;50;901.20;86;152;214
290;0.61;50;901.23;78;139;200
290;0.61;50;901.24;76;135;193
290;0.63;50;901.24;77;143;206
290;0.63;50;901.24;77;141;206
290;0.64;49;901.26;74;139;204
290;0.64;49;901.27;74;139;203
291;0.65;49;901.16;76;142;198
290;0.66;50;901.19;76;141;200
290;0.66;50;901.19;84;149;190
289;0.67;50;901.29;85;153;199
290;0.65;50;901.27;88;158;207
289;0.65;50;901.33;89;162;214
289;0.64;51;901.29;96;176;228
290;0.63;51;901.24;99;179;238
289;0.63;51;901.28;97;176;247
289;0.63;51;901.29;97;172;243
290;0.62;51;901.22;96;172;244
289;0.61;51;901.28;96;172;244
289;0.60;51;901.30;96;172;252
291;0.60;51;901.16;96;172;252
290;0.59;51;901.25;96;169;251
291;0.60;50;901.14;95;171;240
290;0.60;50;901.17;97;173;237
291;0.59;50;901.15;96;172;241
290;0.59;50;901.19;90;167;222
290;0.58;50;901.19;90;167;226
290;0.58;50;901.22;90;162;230
290;0.58;50;901.19;91;165;233
290;0.57;50;901.21;90;164;226
290;0.57;50;901.22;90;164;226
291;0.56;50;901.16;85;151;212
290;0.55;50;901.24;85;151;211
290;0.55;50;901.24;80;141;194
290;0.55;50;901.19;80;141;196
290;0.55;50;901.18;84;145;196
290;0.54;50;901.18;84;145;196
290;0.53;50;901.20;84;142;186
291;0.53;50;901.15;86;145;190
290;0.53;50;901.17;85;151;201
291;0.53;50;901.15;84;151;200
290;0.54;50;901.22;82;147;192
291;0.54;50;901.15;80;146;197
291;0.54;50;901.16;81;140;197
291;0.54;50;901.17;80;138;194
291;0.54;50;901.13;80;137;196
295;0.54;50;900.73;81;138;203
300;0.54;50;900.13;81;136;194
306;0.54;50;899.52;81;136;194
312;0.54;49;898.81;82;135;191
318;0.54;49;898.15;80;136;190
325;0.53;49;897.42;75;128;187
331;0.54;48;896.77;75;129;189
337;0.54;47;896.09;61;109;158
343;0.56;46;895.49;58;102;148
349;0.58;45;894.85;50;88;119
354;0.61;44;894.22;47;80;108
361;0.64;43;893.53;38;61;84
367;0.64;42;892.88;35;58;80
373;0.66;40;892.19;24;42;58
380;0.69;39;891.41;21;40;53
389;0.71;38;890.51;14;28;40
396;0.73;38;889.74;15;29;41
407;0.79;38;888.55;13;24;32
414;0.83;38;887.75;15;28;45
422;0.90;38;886.93;21;40;60
429;0.95;38;886.17;21;42;61
437;1.01;38;885.23;27;49;70
445;1.06;38;884.43;28;47;66
453;1.12;38;883.58;28;46;66
460;1.18;37;882.76;28;46;66
468;1.23;37;881.97;25;43;61
474;1.29;37;881.34;25;42;59
476;1.35;37;881.06;23;40;57
476;1.40;37;881.06;24;42;54
476;1.47;36;881.06;23;42;57
473;1.55;36;881.38;23;42;57
473;1.59;36;881.45;23;40;55
473;1.62;36;881.43;23;40;55
472;1.65;36;881.49;24;40;50
472;1.68;36;881.50;24;40;50
473;1.72;35;881.43;21;38;47
472;1.74;35;881.47;21;38;47
473;1.78;35;881.45;20;33;42
473;1.80;35;881.44;20;33;42
473;1.84;35;881.43;20;31;40
472;1.87;35;881.46;20;31;40
472;1.91;34;881.50;20;32;37
472;1.93;34;881.51;21;35;41
472;1.95;34;881.48;21;36;44
472;1.97;34;881.48;19;35;46
473;2.01;34;881.46;20;40;54
472;2.02;34;881.49;20;40;53
472;2.04;34;881.48;21;43;60
472;2.06;34;881.50;21;42;60
473;2.09;33;881.45;18;40;59
473;2.10;33;881.44;18;40;59
472;2.13;33;881.47;18;38;59
473;2.15;33;881.46;18;38;59
472;2.17;33;881.50;17;34;53
472;2.19;33;881.49;17;34;53
472;2.21;33;881.48;17;32;50
472;2.23;33;881.48;17;32;50
472;2.25;33;881.48;17;27;42
473;2.26;33;881.45;17;27;42
473;2.28;33;881.44;17;26;36
473;2.28;33;881.46;17;26;36
473;2.30;33;881.43;17;24;31
472;2.30;33;881.46;17;25;32
472;2.32;33;881.54;18;26;40
472;2.33;33;881.56;18;26;40
472;2.35;33;881.54;18;28;38
472;2.36;33;881.51;18;28;38
472;2.35;33;881.49;17;26;42
472;2.36;32;881.53;17;26;42
472;2.37;32;881.51;18;30;57
472;2.38;32;881.52;18;30;57
472;2.38;32;881.50;20;40;68
472;2.39;32;881.53;22;41;69
472;2.39;32;881.49;26;48;78
472;2.40;32;881.53;25;47;75
472;2.41;32;881.54;22;43;63
472;2.43;32;881.53;22;43;63
472;2.42;32;881.48;18;37;54
472;2.43;32;881.52;18;35;51
472;2.44;32;881.49;18;31;42
472;2.44;32;881.51;18;31;41
472;2.45;32;881.50;19;37;46
475;2.45;32;881.15;19;39;56
476;2.47;32;881.13;23;40;69
475;2.49;32;881.19;23;42;72
475;2.50;32;881.22;23;40;68
475;2.52;32;881.18;23;36;67
475;2.54;32;881.15;21;35;55
475;2.56;32;881.19;21;35;55
476;2.58;32;881.14;23;42;65
475;2.59;32;881.15;25;43;73
476;2.61;32;881.13;26;50;83
475;2.63;32;881.23;29;52;84
475;2.65;32;881.18;30;54;88
474;2.67;32;881.26;30;54;88
474;2.67;32;881.25;30;54;87
474;2.68;32;881.30;30;54;87
472;2.69;32;881.49;26;47;77
468;2.70;32;881.88;23;43;71
465;2.71;32;882.23;15;30;51
462;2.71;32;882.58;14;27;47
458;2.72;32;882.97;14;28;46
455;2.72;32;883.35;14;28;46
450;2.72;32;883.91;15;27;42
447;2.72;31;884.25;15;27;42
442;2.72;31;884.79;17;26;36
438;2.72;31;885.20;17;26;36
434;2.71;31;885.58;17;31;38
430;2.72;31;886.00;18;32;42
426;2.72;32;886.50;19;34;42
422;2.72;32;886.91;19;35;49
414;2.72;32;887.79;23;42;63
407;2.71;32;888.47;23;42;63
401;2.72;33;889.19;27;51;82
394;2.71;33;889.92;28;52;86
385;2.71;33;890.90;31;58;97
377;2.71;33;891.77;31;58;98
368;2.70;32;892.70;28;51;81
360;2.68;32;893.55;28;51;81
352;2.66;32;894.50;19;38;60
343;2.65;32;895.45;18;33;42
335;2.62;32;896.35;14;27;35
327;2.62;34;897.20;15;34;43
318;2.60;35;898.14;31;54;82
310;2.58;36;899.08;35;62;92
301;2.56;37;899.98;41;76;109
294;2.54;38;900.75;45;89;128
284;2.52;39;901.83;61;110;149
277;2.49;39;902.64;67;118;157
268;2.46;40;903.62;76;125;169
260;2.43;40;904.55;79;124;170
250;2.37;41;905.60;81;131;174
241;2.33;41;906.61;80;130;179
231;2.25;42;907.65;80;130;173
221;2.18;43;908.78;80;130;173
212;2.11;43;909.78;81;134;183
201;2.06;44;910.95;79;135;187
191;1.98;45;912.13;84;149;210
182;1.92;46;913.12;85;153;214
170;1.85;47;914.37;91;160;214
161;1.79;48;915.37;92;158;214
151;1.73;49;916.46;94;165;235
143;1.65;50;917.34;95;165;236
132;1.55;50;918.61;96;165;263
122;1.44;50;919.68;96;167;255
110;1.33;50;921.11;93;162;243
100;1.22;50;922.15;89;154;232
94;1.12;50;922.84;82;143;191
88;1.02;50;923.55;82;142;203
81;0.91;50;924.27;82;146;214
75;0.80;50;924.95;79;142;213
67;0.68;50;925.84;82;144;221
60;0.59;51;926.58;81;144;226
53;0.50;51;927.44;90;153;230
48;0.42;51;927.95;94;164;232
43;0.34;52;928.48;106;186;257
37;0.26;52;929.17;109;191;261
32;0.18;52;929.72;109;195;262
30;0.12;52;929.98;109;195;262
27;0.05;53;930.33;118;213;299
24;-0.03;53;930.67;119;217;301
21;-0.10;53;930.99;125;224;311
18;-0.18;54;931.29;126;226;317
15;-0.31;54;931.66;123;225;311
12;-0.36;54;932.03;123;225;311
7;-0.43;54;932.57;128;225;320
6;-0.46;55;932.69;128;225;320
4;-0.49;55;932.96;128;228;321
2;-0.51;55;933.17;128;228;321
-3;-0.56;56;933.67;128;225;314
-3;-0.57;56;933.71;127;225;311
-2;-0.57;56;933.62;126;221;309
-3;-0.56;56;933.65;122;221;306
-3;-0.57;56;933.69;120;220;318
-3;-0.57;56;933.69;120;222;323
-3;-0.58;56;933.66;121;225;327
-3;-0.57;56;933.66;121;225;327
-3;-0.59;56;933.68;121;219;321
-3;-0.59;57;933.68;121;221;322
-3;-0.59;57;933.66;124;217;313
-3;-0.60;57;933.70;124;217;313
-3;-0.60;57;933.70;124;216;312
-3;-0.60;57;933.66;124;216;312
-3;-0.61;57;933.66;123;210;307
-3;-0.60;57;933.65;123;215;314
-3;-0.59;58;933.67;127;215;318
-3;-0.59;58;933.68;128;221;320
-3;-0.59;58;933.67;148;247;348
-3;-0.60;58;933.67;148;247;348
-3;-0.59;58;933.70;153;251;351
-3;-0.55;59;933.68;153;251;351
-3;-0.53;59;933.71;160;259;351
-3;-0.48;59;933.74;160;259;351
-3;-0.43;59;933.72;162;264;365
-3;-0.44;58;933.66;162;264;365
-3;-0.47;58;933.68;153;251;339
-3;-0.45;58;933.70;147;246;337
-3;-0.44;58;933.70;137;242;336
-3;-0.42;58;933.71;136;241;330
-3;-0.26;59;933.66;130;231;329
-3;-0.14;59;933.64;130;230;326
